Feature
209,ENSMUSG00000027080
210,ENSMUSG00000026889
211,ENSMUSG00000038510
212,ENSMUSG00000109896
213,ENSMUSG00000094786
214,ENSMUSG00000026377
215,ENSMUSG00000118138
216,ENSMUSG00000023020
217,ENSMUSG00000060904
218,ENSMUSG00000117004
219,ENSMUSG00000004285
220,ENSMUSG00000022151
221,ENSMUSG00000035770
222,ENSMUSG00000032593
223,ENSMUSG00000043614
224,ENSMUSG00000026239
225,ENSMUSG00000032526
226,ENSMUSG00000003531
227,ENSMUSG00000051412
228,ENSMUSG00000072694
229,ENSMUSG00000062963
230,ENSMUSG00000031149
231,ENSMUSG00000016495
232,ENSMUSG00000044030
233,ENSMUSG00000049823
234,ENSMUSG00000117745
235,ENSMUSG00000037542
236,ENSMUSG00000057497
237,ENSMUSG00000034403
238,ENSMUSG00000052396
239,ENSMUSG00000003070
240,ENSMUSG00000001707
241,ENSMUSG00000023973
242,ENSMUSG00000030327
243,ENSMUSG00000115441
244,ENSMUSG00000060034
245,ENSMUSG00000000399
246,ENSMUSG00000017943
247,ENSMUSG00000097456
248,ENSMUSG00000031781
249,ENSMUSG00000021737
250,ENSMUSG00000018479
251,ENSMUSG00000022744
252,ENSMUSG00000029152
253,ENSMUSG00000019837
254,ENSMUSG00000022427
255,ENSMUSG00000078765
256,ENSMUSG00000044362
257,ENSMUSG00000028847
258,ENSMUSG00000074797
259,ENSMUSG00000074088
260,ENSMUSG00000028575
261,ENSMUSG00000102697
262,ENSMUSG00000021711
263,ENSMUSG00000015672
264,ENSMUSG00000085167
265,ENSMUSG00000037593
266,ENSMUSG00000042305
267,ENSMUSG00000046756
268,ENSMUSG00000027835
269,ENSMUSG00000036257
270,ENSMUSG00000024580
271,ENSMUSG00000030359
272,ENSMUSG00000102329
273,ENSMUSG00000116810
274,ENSMUSG00000047423
275,ENSMUSG00000044505
276,ENSMUSG00000087179
277,ENSMUSG00000027502
278,ENSMUSG00000079478
279,ENSMUSG00000018770
280,ENSMUSG00000038876
281,ENSMUSG00000115771
282,ENSMUSG00000037994
283,ENSMUSG00000046593
284,ENSMUSG00000028167
285,ENSMUSG00000090000
286,ENSMUSG00000024298
287,ENSMUSG00000020664
288,ENSMUSG00000113918
289,ENSMUSG00000030763
290,ENSMUSG00000000827
291,ENSMUSG00000074698
292,ENSMUSG00000026696
293,ENSMUSG00000114284
294,ENSMUSG00000038646
295,ENSMUSG00000026601
296,ENSMUSG00000031458
297,ENSMUSG00000025484
298,ENSMUSG00000021967
299,ENSMUSG00000041278
300,ENSMUSG00000079184
301,ENSMUSG00000030983
302,ENSMUSG00000005575
303,ENSMUSG00000087354
304,ENSMUSG00000007867
305,ENSMUSG00000115529
306,ENSMUSG00000020921
307,ENSMUSG00000026974
308,ENSMUSG00000031701
309,ENSMUSG00000018446
310,ENSMUSG00000033099
311,ENSMUSG00000047084
312,ENSMUSG00000091423
313,ENSMUSG00000029364
314,ENSMUSG00000097373
315,ENSMUSG00000030887
316,ENSMUSG00000021905
317,ENSMUSG00000079508
318,ENSMUSG00000037418
319,ENSMUSG00000072962
320,ENSMUSG00000111069
321,ENSMUSG00000028609
322,ENSMUSG00000029250
323,ENSMUSG00000024583
324,ENSMUSG00000039798
325,ENSMUSG00000103308
326,ENSMUSG00000024902
327,ENSMUSG00000019433
328,ENSMUSG00000058076
329,ENSMUSG00000024446
330,ENSMUSG00000028756
331,ENSMUSG00000021258
332,ENSMUSG00000029440
333,ENSMUSG00000074623
334,ENSMUSG00000021039
335,ENSMUSG00000045004
336,ENSMUSG00000091587
337,ENSMUSG00000074247
338,ENSMUSG00000048696
339,ENSMUSG00000021243
340,ENSMUSG00000031157
341,ENSMUSG00000030960
342,ENSMUSG00000028779
343,ENSMUSG00000029551
344,ENSMUSG00000020224
345,ENSMUSG00000019948
346,ENSMUSG00000051853
347,ENSMUSG00000022437
348,ENSMUSG00000049555
349,ENSMUSG00000112681
350,ENSMUSG00000047213
351,ENSMUSG00000091512
352,ENSMUSG00000001783
353,ENSMUSG00000042198
354,ENSMUSG00000016833
355,ENSMUSG00000007987
356,ENSMUSG00000000743
357,ENSMUSG00000051638
358,ENSMUSG00000033268
359,ENSMUSG00000100789
360,ENSMUSG00000003131
361,ENSMUSG00000089671
362,ENSMUSG00000024349
363,ENSMUSG00000008822
364,ENSMUSG00000113147
365,ENSMUSG00000036398
366,ENSMUSG00000054312
367,ENSMUSG00000085347
368,ENSMUSG00000108657
369,ENSMUSG00000030876
370,ENSMUSG00000085511
371,ENSMUSG00000079677
372,ENSMUSG00000075044
373,ENSMUSG00000021501
374,ENSMUSG00000039195
375,ENSMUSG00000062352
376,ENSMUSG00000032745
377,ENSMUSG00000058925
378,ENSMUSG00000097381
379,ENSMUSG00000087459
380,ENSMUSG00000031988
381,ENSMUSG00000002058
382,ENSMUSG00000019854
383,ENSMUSG00000072964
384,ENSMUSG00000039016
385,ENSMUSG00000028156
386,ENSMUSG00000000581
387,ENSMUSG00000045691
388,ENSMUSG00000038292
389,ENSMUSG00000038398
390,ENSMUSG00000063802
391,ENSMUSG00000027472
392,ENSMUSG00000071451
393,ENSMUSG00000079614
394,ENSMUSG00000110206
395,ENSMUSG00000028010
396,ENSMUSG00000044997
397,ENSMUSG00000078784
398,ENSMUSG00000063576
399,ENSMUSG00000037681
400,ENSMUSG00000030754
401,ENSMUSG00000097643
402,ENSMUSG00000020922
403,ENSMUSG00000031970
404,ENSMUSG00000026484
405,ENSMUSG00000040822
406,ENSMUSG00000022111
407,ENSMUSG00000029076
408,ENSMUSG00000027327
409,ENSMUSG00000034194
410,ENSMUSG00000016257
411,ENSMUSG00000028261
412,ENSMUSG00000005681
413,ENSMUSG00000030741
414,ENSMUSG00000028104
415,ENSMUSG00000074771
416,ENSMUSG00000028032
417,ENSMUSG00000015776
418,ENSMUSG00000021149
419,ENSMUSG00000097519
420,ENSMUSG00000025035
421,ENSMUSG00000031954
422,ENSMUSG00000049299
423,ENSMUSG00000005514
424,ENSMUSG00000005150
425,ENSMUSG00000020392
426,ENSMUSG00000007777
427,ENSMUSG00000044224
428,ENSMUSG00000029715
429,ENSMUSG00000071646
430,ENSMUSG00000101892
431,ENSMUSG00000100691
432,ENSMUSG00000030751
433,ENSMUSG00000015478
434,ENSMUSG00000025979
435,ENSMUSG00000024414
436,ENSMUSG00000050043
437,ENSMUSG00000097482
438,ENSMUSG00000091794
439,ENSMUSG00000045087
440,ENSMUSG00000020993
441,ENSMUSG00000021018
442,ENSMUSG00000028329
443,ENSMUSG00000028633
444,ENSMUSG00000028437
445,ENSMUSG00000032279
446,ENSMUSG00000038217
447,ENSMUSG00000033953
448,ENSMUSG00000049401
449,ENSMUSG00000022295
450,ENSMUSG00000021113
451,ENSMUSG00000078439
452,ENSMUSG00000068240
453,ENSMUSG00000052291
454,ENSMUSG00000059436
455,ENSMUSG00000040888
456,ENSMUSG00000021241
457,ENSMUSG00000067148
458,ENSMUSG00000051256
459,ENSMUSG00000041353
460,ENSMUSG00000078486
461,ENSMUSG00000024604
462,ENSMUSG00000026914
463,ENSMUSG00000051355
464,ENSMUSG00000043760
465,ENSMUSG00000008028
466,ENSMUSG00000026035
467,ENSMUSG00000020321
468,ENSMUSG00000035399
469,ENSMUSG00000051037
470,ENSMUSG00000051579
471,ENSMUSG00000027679
472,ENSMUSG00000025373
473,ENSMUSG00000079477
474,ENSMUSG00000034845
475,ENSMUSG00000057130
476,ENSMUSG00000026154
477,ENSMUSG00000021178
478,ENSMUSG00000110260
479,ENSMUSG00000032403
480,ENSMUSG00000042111
481,ENSMUSG00000072844
482,ENSMUSG00000024346
483,ENSMUSG00000097697
484,ENSMUSG00000025410
485,ENSMUSG00000024095
486,ENSMUSG00000117637
487,ENSMUSG00000024091
488,ENSMUSG00000059479
489,ENSMUSG00000030714
490,ENSMUSG00000014077
491,ENSMUSG00000089996
492,ENSMUSG00000038965
493,ENSMUSG00000045435
494,ENSMUSG00000018287
495,ENSMUSG00000068099
496,ENSMUSG00000033157
497,ENSMUSG00000036613
498,ENSMUSG00000002102
499,ENSMUSG00000027582
500,ENSMUSG00000038560
501,ENSMUSG00000071533
502,ENSMUSG00000063273
503,ENSMUSG00000117790
504,ENSMUSG00000109532
505,ENSMUSG00000102748
506,ENSMUSG00000078193
507,ENSMUSG00000029536
508,ENSMUSG00000020386
509,ENSMUSG00000097580
510,ENSMUSG00000040767
511,ENSMUSG00000021792
512,ENSMUSG00000040532
513,ENSMUSG00000032301
514,ENSMUSG00000085995
515,ENSMUSG00000117739
516,ENSMUSG00000025173
517,ENSMUSG00000070520
518,ENSMUSG00000005262
519,ENSMUSG00000021929
520,ENSMUSG00000036114
521,ENSMUSG00000036894
522,ENSMUSG00000046836
523,ENSMUSG00000104818
524,ENSMUSG00000050002
525,ENSMUSG00000032719
526,ENSMUSG00000022621
527,ENSMUSG00000021675
528,ENSMUSG00000014873
529,ENSMUSG00000086565
530,ENSMUSG00000084821
531,ENSMUSG00000030942
532,ENSMUSG00000004849
533,ENSMUSG00000015970
534,ENSMUSG00000020428
535,ENSMUSG00000024939
536,ENSMUSG00000052144
537,ENSMUSG00000102840
538,ENSMUSG00000025421
539,ENSMUSG00000029213
540,ENSMUSG00000048930
541,ENSMUSG00000028626
542,ENSMUSG00000093989
543,ENSMUSG00000031556
544,ENSMUSG00000010554
545,ENSMUSG00000029840
546,ENSMUSG00000090322
547,ENSMUSG00000022757
548,ENSMUSG00000045912
549,ENSMUSG00000035431
550,ENSMUSG00000023106
551,ENSMUSG00000015247
552,ENSMUSG00000067365
553,ENSMUSG00000025872
554,ENSMUSG00000027519
555,ENSMUSG00000021607
556,ENSMUSG00000093904
557,ENSMUSG00000047963
558,ENSMUSG00000002550
559,ENSMUSG00000028029
560,ENSMUSG00000025869
561,ENSMUSG00000064267
562,ENSMUSG00000103174
563,ENSMUSG00000029518
564,ENSMUSG00000086128
565,ENSMUSG00000041124
566,ENSMUSG00000007564
567,ENSMUSG00000030041
568,ENSMUSG00000018919
569,ENSMUSG00000027401
570,ENSMUSG00000028232
571,ENSMUSG00000037149
572,ENSMUSG00000035781
573,ENSMUSG00000013465
574,ENSMUSG00000040699
575,ENSMUSG00000028140
576,ENSMUSG00000029466
577,ENSMUSG00000002524
578,ENSMUSG00000061118
579,ENSMUSG00000085238
580,ENSMUSG00000019998
581,ENSMUSG00000036442
582,ENSMUSG00000045427
583,ENSMUSG00000063172
584,ENSMUSG00000044018
585,ENSMUSG00000037570
586,ENSMUSG00000040502
587,ENSMUSG00000001774
588,ENSMUSG00000005687
589,ENSMUSG00000033594
590,ENSMUSG00000021578
591,ENSMUSG00000062421
592,ENSMUSG00000031913
593,ENSMUSG00000000346
594,ENSMUSG00000025371
595,ENSMUSG00000031201
596,ENSMUSG00000085389
597,ENSMUSG00000049687
598,ENSMUSG00000028291
599,ENSMUSG00000097820
600,ENSMUSG00000022789
601,ENSMUSG00000079428
602,ENSMUSG00000038909
603,ENSMUSG00000027455
604,ENSMUSG00000007877
605,ENSMUSG00000027881
606,ENSMUSG00000030884
607,ENSMUSG00000071359
608,ENSMUSG00000035958
609,ENSMUSG00000030110
610,ENSMUSG00000050035
611,ENSMUSG00000024099
612,ENSMUSG00000060240
613,ENSMUSG00000073468
614,ENSMUSG00000021012
615,ENSMUSG00000023791
616,ENSMUSG00000030881
617,ENSMUSG00000041781
618,ENSMUSG00000109460
619,ENSMUSG00000073293
620,ENSMUSG00000024072
621,ENSMUSG00000097386
622,ENSMUSG00000078161
623,ENSMUSG00000094500
624,ENSMUSG00000025212
625,ENSMUSG00000061104
626,ENSMUSG00000099868
627,ENSMUSG00000040034
628,ENSMUSG00000015023
629,ENSMUSG00000105148
630,ENSMUSG00000105203
631,ENSMUSG00000079388
632,ENSMUSG00000043833
633,ENSMUSG00000020477
634,ENSMUSG00000004996
635,ENSMUSG00000075705
636,ENSMUSG00000020923
637,ENSMUSG00000106550
638,ENSMUSG00000054951
639,ENSMUSG00000090247
640,ENSMUSG00000063694
641,ENSMUSG00000002329
642,ENSMUSG00000046675
643,ENSMUSG00000028879
644,ENSMUSG00000023861
645,ENSMUSG00000042814
646,ENSMUSG00000070583
647,ENSMUSG00000021731
648,ENSMUSG00000085260
649,ENSMUSG00000055125
650,ENSMUSG00000038467
651,ENSMUSG00000022571
652,ENSMUSG00000037787
653,ENSMUSG00000114133
654,ENSMUSG00000021763
655,ENSMUSG00000028741
656,ENSMUSG00000069372
657,ENSMUSG00000015536
658,ENSMUSG00000030591
659,ENSMUSG00000022940
660,ENSMUSG00000031594
661,ENSMUSG00000061032
662,ENSMUSG00000048007
663,ENSMUSG00000029066
664,ENSMUSG00000027357
665,ENSMUSG00000104960
666,ENSMUSG00000022200
667,ENSMUSG00000116957
668,ENSMUSG00000022681
669,ENSMUSG00000029366
670,ENSMUSG00000051232
671,ENSMUSG00000002804
672,ENSMUSG00000005683
673,ENSMUSG00000029003
674,ENSMUSG00000028617
675,ENSMUSG00000034880
676,ENSMUSG00000030056
677,ENSMUSG00000109901
678,ENSMUSG00000085802
679,ENSMUSG00000099881
680,ENSMUSG00000026650
681,ENSMUSG00000020978
682,ENSMUSG00000117250
683,ENSMUSG00000117356
684,ENSMUSG00000026526
685,ENSMUSG00000051029
686,ENSMUSG00000113070
687,ENSMUSG00000038324
688,ENSMUSG00000062054
689,ENSMUSG00000067219
690,ENSMUSG00000081534
691,ENSMUSG00000056121
692,ENSMUSG00000028431
693,ENSMUSG00000045662
694,ENSMUSG00000055745
695,ENSMUSG00000058407
696,ENSMUSG00000041912
697,ENSMUSG00000032051
698,ENSMUSG00000043648
699,ENSMUSG00000026878
700,ENSMUSG00000020492
701,ENSMUSG00000026491
702,ENSMUSG00000020230
703,ENSMUSG00000074182
704,ENSMUSG00000034432
705,ENSMUSG00000048000
706,ENSMUSG00000042502
707,ENSMUSG00000037321
708,ENSMUSG00000098196
709,ENSMUSG00000039179
710,ENSMUSG00000058835
711,ENSMUSG00000036112
712,ENSMUSG00000042759
713,ENSMUSG00000033751
714,ENSMUSG00000100199
715,ENSMUSG00000032086
716,ENSMUSG00000087260
717,ENSMUSG00000030035
718,ENSMUSG00000090266
719,ENSMUSG00000039481
720,ENSMUSG00000021032
721,ENSMUSG00000118075
722,ENSMUSG00000035215
723,ENSMUSG00000004096
724,ENSMUSG00000057280
725,ENSMUSG00000096940
726,ENSMUSG00000051730
727,ENSMUSG00000062619
728,ENSMUSG00000000711
729,ENSMUSG00000008690
730,ENSMUSG00000045237
731,ENSMUSG00000040521
732,ENSMUSG00000039345
733,ENSMUSG00000039826
734,ENSMUSG00000057134
735,ENSMUSG00000090659
736,ENSMUSG00000005625
737,ENSMUSG00000075420
738,ENSMUSG00000062727
739,ENSMUSG00000100779
740,ENSMUSG00000079480
741,ENSMUSG00000032067
742,ENSMUSG00000027961
743,ENSMUSG00000030204
744,ENSMUSG00000014554
745,ENSMUSG00000032040
746,ENSMUSG00000031532
747,ENSMUSG00000108197
748,ENSMUSG00000034875
749,ENSMUSG00000085408
750,ENSMUSG00000024914
751,ENSMUSG00000097189
752,ENSMUSG00000036282
753,ENSMUSG00000029500
754,ENSMUSG00000054277
755,ENSMUSG00000027479
756,ENSMUSG00000078941
757,ENSMUSG00000033508
758,ENSMUSG00000034064
759,ENSMUSG00000020925
760,ENSMUSG00000029405
761,ENSMUSG00000054293
762,ENSMUSG00000035435
763,ENSMUSG00000049036
764,ENSMUSG00000105264
765,ENSMUSG00000031428
766,ENSMUSG00000055371
767,ENSMUSG00000018882
768,ENSMUSG00000019710
769,ENSMUSG00000038489
770,ENSMUSG00000012350
771,ENSMUSG00000091275
772,ENSMUSG00000023243
773,ENSMUSG00000020444
774,ENSMUSG00000114196
775,ENSMUSG00000032606
776,ENSMUSG00000003308
777,ENSMUSG00000052712
778,ENSMUSG00000015757
779,ENSMUSG00000071655
780,ENSMUSG00000006010
781,ENSMUSG00000060032
782,ENSMUSG00000012076
783,ENSMUSG00000002580
784,ENSMUSG00000020409
785,ENSMUSG00000026203
786,ENSMUSG00000087059
787,ENSMUSG00000014771
788,ENSMUSG00000010911
789,ENSMUSG00000085174
790,ENSMUSG00000028889
791,ENSMUSG00000029559
792,ENSMUSG00000003662
793,ENSMUSG00000094690
794,ENSMUSG00000042165
795,ENSMUSG00000037012
796,ENSMUSG00000049321
797,ENSMUSG00000028840
798,ENSMUSG00000078919
799,ENSMUSG00000034345
800,ENSMUSG00000101583
801,ENSMUSG00000029993
802,ENSMUSG00000033701
803,ENSMUSG00000038374
804,ENSMUSG00000006906
805,ENSMUSG00000052738
806,ENSMUSG00000019428
807,ENSMUSG00000097290
808,ENSMUSG00000031444
809,ENSMUSG00000030034
810,ENSMUSG00000060288
811,ENSMUSG00000028790
812,ENSMUSG00000061024
813,ENSMUSG00000116165
814,ENSMUSG00000115969
815,ENSMUSG00000046942
816,ENSMUSG00000076434
817,ENSMUSG00000020130
818,ENSMUSG00000038683
819,ENSMUSG00000039041
820,ENSMUSG00000034083
821,ENSMUSG00000002204
822,ENSMUSG00000063015
823,ENSMUSG00000020462
824,ENSMUSG00000026750
825,ENSMUSG00000050668
826,ENSMUSG00000087433
827,ENSMUSG00000010290
828,ENSMUSG00000026000
829,ENSMUSG00000020402
830,ENSMUSG00000042712
831,ENSMUSG00000030423
832,ENSMUSG00000038462
833,ENSMUSG00000022698
834,ENSMUSG00000032299
835,ENSMUSG00000030471
836,ENSMUSG00000100320
837,ENSMUSG00000026341
838,ENSMUSG00000025007
839,ENSMUSG00000036822
840,ENSMUSG00000112663
841,ENSMUSG00000042055
842,ENSMUSG00000056665
843,ENSMUSG00000037971
844,ENSMUSG00000097486
845,ENSMUSG00000039067
846,ENSMUSG00000050989
847,ENSMUSG00000113616
848,ENSMUSG00000035578
849,ENSMUSG00000095295
850,ENSMUSG00000028191
851,ENSMUSG00000067925
852,ENSMUSG00000071748
853,ENSMUSG00000091648
854,ENSMUSG00000028070
855,ENSMUSG00000054079
856,ENSMUSG00000113358
857,ENSMUSG00000037204
858,ENSMUSG00000049354
859,ENSMUSG00000032066
860,ENSMUSG00000006315
861,ENSMUSG00000031399
862,ENSMUSG00000018583
863,ENSMUSG00000034211
864,ENSMUSG00000020892
865,ENSMUSG00000073795
866,ENSMUSG00000029063
867,ENSMUSG00000026784
868,ENSMUSG00000029265
869,ENSMUSG00000030861
870,ENSMUSG00000047123
871,ENSMUSG00000032018
872,ENSMUSG00000097835
873,ENSMUSG00000031774
874,ENSMUSG00000039983
875,ENSMUSG00000078578
876,ENSMUSG00000028426
877,ENSMUSG00000037075
878,ENSMUSG00000018858
879,ENSMUSG00000056305
880,ENSMUSG00000087574
881,ENSMUSG00000019066
882,ENSMUSG00000017801
883,ENSMUSG00000070605
884,ENSMUSG00000008036
885,ENSMUSG00000017802
886,ENSMUSG00000114309
887,ENSMUSG00000020973
888,ENSMUSG00000007812
889,ENSMUSG00000022472
890,ENSMUSG00000070697
891,ENSMUSG00000000171
892,ENSMUSG00000047371
893,ENSMUSG00000113380
894,ENSMUSG00000014905
895,ENSMUSG00000028646
896,ENSMUSG00000097503
897,ENSMUSG00000099655
898,ENSMUSG00000087299
899,ENSMUSG00000034681
900,ENSMUSG00000027222
901,ENSMUSG00000059447
902,ENSMUSG00000047986
903,ENSMUSG00000035754
904,ENSMUSG00000110161
905,ENSMUSG00000093556
906,ENSMUSG00000021606
907,ENSMUSG00000015668
908,ENSMUSG00000114419
909,ENSMUSG00000061559
910,ENSMUSG00000113527
911,ENSMUSG00000024528
912,ENSMUSG00000042572
913,ENSMUSG00000071653
914,ENSMUSG00000118245
915,ENSMUSG00000030738
916,ENSMUSG00000067399
917,ENSMUSG00000000409
918,ENSMUSG00000020463
919,ENSMUSG00000036693
920,ENSMUSG00000057342
921,ENSMUSG00000009406
922,ENSMUSG00000035458
923,ENSMUSG00000028772
924,ENSMUSG00000020778
925,ENSMUSG00000029681
926,ENSMUSG00000004771
927,ENSMUSG00000036188
928,ENSMUSG00000036513
929,ENSMUSG00000042363
930,ENSMUSG00000005779
931,ENSMUSG00000074213
932,ENSMUSG00000063200
933,ENSMUSG00000028138
934,ENSMUSG00000041798
935,ENSMUSG00000102215
936,ENSMUSG00000010047
937,ENSMUSG00000010663
938,ENSMUSG00000030042
939,ENSMUSG00000024151
940,ENSMUSG00000021072
941,ENSMUSG00000037710
942,ENSMUSG00000031552
943,ENSMUSG00000042229
944,ENSMUSG00000040446
945,ENSMUSG00000024790
946,ENSMUSG00000089768
947,ENSMUSG00000085763
948,ENSMUSG00000021635
949,ENSMUSG00000105933
950,ENSMUSG00000079671
951,ENSMUSG00000025981
952,ENSMUSG00000025374
953,ENSMUSG00000027673
954,ENSMUSG00000032184
955,ENSMUSG00000108950
956,ENSMUSG00000020283
957,ENSMUSG00000046415
958,ENSMUSG00000087355
959,ENSMUSG00000026275
960,ENSMUSG00000022407
961,ENSMUSG00000026279
962,ENSMUSG00000026753
963,ENSMUSG00000029312
964,ENSMUSG00000040782
965,ENSMUSG00000111013
966,ENSMUSG00000031202
967,ENSMUSG00000019866
968,ENSMUSG00000037361
969,ENSMUSG00000046598
970,ENSMUSG00000020719
971,ENSMUSG00000027620
972,ENSMUSG00000024712
973,ENSMUSG00000110713
974,ENSMUSG00000020843
975,ENSMUSG00000020849
976,ENSMUSG00000019027
977,ENSMUSG00000026036
978,ENSMUSG00000092564
979,ENSMUSG00000044528
980,ENSMUSG00000000776
981,ENSMUSG00000028180
982,ENSMUSG00000030079
983,ENSMUSG00000044916
984,ENSMUSG00000061650
985,ENSMUSG00000107002
986,ENSMUSG00000038605
987,ENSMUSG00000020612
988,ENSMUSG00000021276
989,ENSMUSG00000057103
990,ENSMUSG00000026761
991,ENSMUSG00000018931
992,ENSMUSG00000018171
993,ENSMUSG00000109602
994,ENSMUSG00000014551
995,ENSMUSG00000004070
996,ENSMUSG00000085067
997,ENSMUSG00000039063
998,ENSMUSG00000057858
999,ENSMUSG00000042677
